ZIP_CODE,city_name,city_code,STATE,state_code,county_name,state_county_fips_code,cbsa_name,cbsa_code
1748,Hopkinton,7764,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1749,Hudson,7853,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1752,Marlborough,10413,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1754,Maynard,10570,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1760,Natick,20120,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1770,Sherborn,20372,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1773,Lincoln,9639,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1775,Stow,16652,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1776,Sudbury,20432,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1778,Wayland,18331,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1784,Woodville,19143,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1801,Woburn,19051,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1803,Burlington,2204,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1805,Burlington,2204,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1806,Woburn,19051,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1807,Woburn,19051,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1808,Woburn,19051,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1810,Andover,372,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1812,Andover,372,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1813,Woburn,19051,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1815,Woburn,19051,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1821,Billerica,19432,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1822,Billerica,19432,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1824,Chelmsford,19670,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1826,Dracut,19365,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1827,Dunstable,19770,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1830,Haverhill,7241,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1831,Haverhill,7241,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1832,Haverhill,7241,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1833,Georgetown,6297,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1834,Groveland,6883,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1835,Haverhill,7241,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1840,Lawrence,9401,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1841,Lawrence,9401,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1842,Lawrence,9401,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1843,Lawrence,9401,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1844,Methuen,10899,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1845,North Andover,20148,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1850,Lowell,9980,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1851,Lowell,9980,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1852,Lowell,9980,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1853,Lowell,9980,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1854,Lowell,9980,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1860,Merrimac,10863,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1862,North Billerica,19382,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1863,North Chelmsford,20155,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1864,North Reading,20171,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1865,Nutting Lake,21317,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1866,Pinehurst,13569,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1867,Reading,14324,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1876,Tewksbury,20454,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1879,Tyngsboro,21318,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1880,Wakefield,18088,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1885,West Boxford,21319,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1886,Westford,20567,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1887,Wilmington,18928,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1888,Woburn,19051,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1889,North Reading,20171,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1890,Winchester,18953,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
1899,Andover,372,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1901,Lynn,10091,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1902,Lynn,10091,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1903,Lynn,10091,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1904,Lynn,10091,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1905,Lynn,10091,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1906,Saugus,15301,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1907,Swampscott,16864,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1908,Nahant,11651,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1910,Lynn,10091,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1913,Amesbury,20701,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1915,Beverly,1335,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1921,Boxford,1769,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1922,Byfield,19635,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1923,Danvers,4051,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1929,Essex,5309,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1930,Gloucester,6483,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1931,Gloucester,6483,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1936,Hamilton,7041,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1937,Hathorne,21320,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1938,Ipswich,8084,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1940,Lynnfield,10094,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1944,Manchester,10247,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1945,Marblehead,10352,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1949,Middleton,10958,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1950,Newburyport,12017,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1951,Newbury,12016,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1952,Salisbury,15075,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1960,Peabody,13245,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1961,Peabody,13245,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1965,Prides Crossing,20277,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1966,Rockport,14735,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1969,Rowley,14923,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1970,Salem,15063,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1971,Salem,15063,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1982,South Hamilton,20395,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1983,Topsfield,17379,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1984,Wenham,20535,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
1985,West Newbury,20556,MS,22,Essex County,25009,"boston-cambridge-newton, ma-nh metro area",14460
2018,Accord,30,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2019,Bellingham,1180,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2020,Brant Rock,21321,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2021,Canton,2468,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2025,Cohasset,3369,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2026,Dedham,4148,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2027,Dedham,4148,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2030,Dover,4483,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2032,East Walpole,20676,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2035,Foxboro,19847,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2038,Franklin,6005,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2040,Greenbush,6799,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2041,Green Harbor,21323,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2043,Hingham,7580,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2044,Hingham,7580,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2045,Hull,7872,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2047,Humarock,21324,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2050,Marshfield,10442,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2051,Marshfield Hills,10443,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2052,Medfield,10755,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2053,Medway,20063,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2054,Millis,20075,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2055,Minot,11124,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2056,Norfolk,12150,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2059,North Marshfield,21325,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2060,North Scituate,12339,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2061,Norwell,20179,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2062,Norwood,12421,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2065,Ocean Bluff,21326,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2066,Scituate,15400,MS,22,Plymouth County,25023,"boston-cambridge-newton, ma-nh metro area",14460
2067,Sharon,15613,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2070,Sheldonville,21327,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2071,South Walpole,20403,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2072,Stoughton,16646,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2081,Walpole,18151,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2090,Westwood,18689,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2093,Wrentham,19494,MS,22,Norfolk County,25021,"boston-cambridge-newton, ma-nh metro area",14460
2108,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2109,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2110,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2111,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2112,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2113,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2114,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2115,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2116,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2117,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2118,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2119,Roxbury,14927,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2120,Roxbury Crossing,20334,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2121,Dorchester,4454,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2122,Dorchester,4454,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2123,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2124,Dorchester Center,19755,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2125,Dorchester,4454,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2126,Mattapan,20040,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2127,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2128,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2129,Charlestown,2899,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2130,Jamaica Plain,19938,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2131,Roslindale,19497,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2132,West Roxbury,20560,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2133,Boston,1708,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2134,Allston,19549,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2135,Brighton,1928,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2136,Hyde Park,7950,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2137,Readville,20294,MS,22,Suffolk County,25025,"boston-cambridge-newton, ma-nh metro area",14460
2138,Cambridge,2377,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2139,Cambridge,2377,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2140,Cambridge,2377,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2141,Cambridge,2377,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2142,Cambridge,2377,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2143,Somerville,16011,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2144,Somerville,16011,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2145,Somerville,16011,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2148,Malden,10210,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
2149,Everett,5377,MS,22,Middlesex County,25017,"boston-cambridge-newton, ma-nh metro area",14460
